member_id,product_id,Click
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,11372,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,10679,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,14034,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,3992,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,26230,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,26304,2.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,19832,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,17025,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,13742,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,3230,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,20022,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,11305,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,30641,1.0
Vm14cTc3c2ZaNk5BdGFlbExWM3h3N1pSTDVqSUVRZWNEemdGbl9GSVE0SQ==,37854,1.0
cEtCendiMWtPaElFdzM5SlVLN044V3pIazZINXNaMTFFQVZfNmx6eFBfYw==,6675,1.0
cEtCendiMWtPaElFdzM5SlVLN044V3pIazZINXNaMTFFQVZfNmx6eFBfYw==,24908,1.0
cEtCendiMWtPaElFdzM5SlVLN044V3pIazZINXNaMTFFQVZfNmx6eFBfYw==,18371,1.0
cEtCendiMWtPaElFdzM5SlVLN044V3pIazZINXNaMTFFQVZfNmx6eFBfYw==,25266,1.0
cEtCendiMWtPaElFdzM5SlVLN044V3pIazZINXNaMTFFQVZfNmx6eFBfYw==,2627,1.0
cEtCendiMWtPaElFdzM5SlVLN044V3pIazZINXNaMTFFQVZfNmx6eFBfYw==,33879,1.0
cEtCendiMWtPaElFdzM5SlVLN044V3pIazZINXNaMTFFQVZfNmx6eFBfYw==,32283,1.0
OUtqRXdzNzE4bDMwcUdVVklqbFMyd0ZyT3d5OXF2aXFvT1NTVnl5VXd5dw==,482,1.0
NFhIWmRGdWRjLUlCX0ltdzgtLTh2TWZaeml2NDhOT3dsUHp3dU1ua01lMA==,20509,4.0
NFhIWmRGdWRjLUlCX0ltdzgtLTh2TWZaeml2NDhOT3dsUHp3dU1ua01lMA==,17801,2.0
NFhIWmRGdWRjLUlCX0ltdzgtLTh2TWZaeml2NDhOT3dsUHp3dU1ua01lMA==,20471,2.0
NFhIWmRGdWRjLUlCX0ltdzgtLTh2TWZaeml2NDhOT3dsUHp3dU1ua01lMA==,7890,2.0
NFhIWmRGdWRjLUlCX0ltdzgtLTh2TWZaeml2NDhOT3dsUHp3dU1ua01lMA==,3246,1.0
RzhPX29uME9VZ19lSjQ0NXBSc0FxNkthcXFndUo0MS1aQWREeXNYSUYzQQ==,9395,1.0
OVlPbGthUHVsUDBLZGhIQmhWSTlXblNtQXdVbnIwd1RTd2JvS1lucWtFWQ==,21623,1.0
OVlPbGthUHVsUDBLZGhIQmhWSTlXblNtQXdVbnIwd1RTd2JvS1lucWtFWQ==,1311,1.0
OVlPbGthUHVsUDBLZGhIQmhWSTlXblNtQXdVbnIwd1RTd2JvS1lucWtFWQ==,37367,1.0
OVlPbGthUHVsUDBLZGhIQmhWSTlXblNtQXdVbnIwd1RTd2JvS1lucWtFWQ==,692,1.0
OVlPbGthUHVsUDBLZGhIQmhWSTlXblNtQXdVbnIwd1RTd2JvS1lucWtFWQ==,17345,1.0
OVlPbGthUHVsUDBLZGhIQmhWSTlXblNtQXdVbnIwd1RTd2JvS1lucWtFWQ==,33149,1.0
OVlPbGthUHVsUDBLZGhIQmhWSTlXblNtQXdVbnIwd1RTd2JvS1lucWtFWQ==,34635,1.0
OVlPbGthUHVsUDBLZGhIQmhWSTlXblNtQXdVbnIwd1RTd2JvS1lucWtFWQ==,30611,1.0
TVBvZHJNaDZzYVRPU2hnMkQ3aG1DN010a1VnWUFkVnM4VXdKM1FqSFhNRQ==,36001,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,22785,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,16870,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,21684,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,23464,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,29287,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,16726,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,16715,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,1112,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,1202,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,3189,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,6718,1.0
MGJDN0xVNXFXaEIxbkRiOUU2V01VREI2VFdia2RZU2xUUlZoZUJwSlRZSQ==,4633,1.0
a1AyWU91aGotNllMc0JWdnY4S0FYNDI1NVpXd21hS281cTFmVmpWS1Fycw==,4635,2.0
a1AyWU91aGotNllMc0JWdnY4S0FYNDI1NVpXd21hS281cTFmVmpWS1Fycw==,20496,2.0
dTB4bmRJQ3UtNVNFSzlJdnR1MDR1aU1XNndWdWpnSUdvSzNLQ0JoU01xaw==,2816,1.0
dTB4bmRJQ3UtNVNFSzlJdnR1MDR1aU1XNndWdWpnSUdvSzNLQ0JoU01xaw==,8291,1.0
WFNMTHdUS2ZGS3dqY084NEIySXZhMjV3am9PTVk2dFNmU0VLYm9ZdkI3Yw==,20494,2.0
WFNMTHdUS2ZGS3dqY084NEIySXZhMjV3am9PTVk2dFNmU0VLYm9ZdkI3Yw==,30630,2.0
WFNMTHdUS2ZGS3dqY084NEIySXZhMjV3am9PTVk2dFNmU0VLYm9ZdkI3Yw==,30970,2.0
WFNMTHdUS2ZGS3dqY084NEIySXZhMjV3am9PTVk2dFNmU0VLYm9ZdkI3Yw==,11684,1.0
WFNMTHdUS2ZGS3dqY084NEIySXZhMjV3am9PTVk2dFNmU0VLYm9ZdkI3Yw==,5879,1.0
LUFHdjlwRmR5TndqamRVWjg0VERwZVlmU0VqTTB1R0JkQ1pFMkpUR2Zybw==,30436,2.0
LUFHdjlwRmR5TndqamRVWjg0VERwZVlmU0VqTTB1R0JkQ1pFMkpUR2Zybw==,10303,1.0
dnR0TU1lZVNjZ3ViN24zUG1mZzU2SmJCdHQyc29sQlJYMkRGYkdHcG52Yw==,37858,2.0
dnR0TU1lZVNjZ3ViN24zUG1mZzU2SmJCdHQyc29sQlJYMkRGYkdHcG52Yw==,13410,1.0
U0lEeXRqVlh4ZWNyZHJFMlctWk9pdFQ1TE1fc25va1U5NnVkQzBYN3lRNA==,36051,1.0
U0lEeXRqVlh4ZWNyZHJFMlctWk9pdFQ1TE1fc25va1U5NnVkQzBYN3lRNA==,9566,1.0
U0lEeXRqVlh4ZWNyZHJFMlctWk9pdFQ1TE1fc25va1U5NnVkQzBYN3lRNA==,3961,1.0
U0lEeXRqVlh4ZWNyZHJFMlctWk9pdFQ1TE1fc25va1U5NnVkQzBYN3lRNA==,11978,1.0
VVRrRUJGMUZOU0ZsU2trMFBabEtnT1ZfU0syU01pUnExMS1TS2tyb1Q2SQ==,4840,4.0
VVRrRUJGMUZOU0ZsU2trMFBabEtnT1ZfU0syU01pUnExMS1TS2tyb1Q2SQ==,1409,4.0
VVRrRUJGMUZOU0ZsU2trMFBabEtnT1ZfU0syU01pUnExMS1TS2tyb1Q2SQ==,32047,2.0
VVRrRUJGMUZOU0ZsU2trMFBabEtnT1ZfU0syU01pUnExMS1TS2tyb1Q2SQ==,4799,2.0
VVRrRUJGMUZOU0ZsU2trMFBabEtnT1ZfU0syU01pUnExMS1TS2tyb1Q2SQ==,7227,2.0
VVRrRUJGMUZOU0ZsU2trMFBabEtnT1ZfU0syU01pUnExMS1TS2tyb1Q2SQ==,16582,2.0
ZnNzaTYydjRjSTlUaTFITDQ4VW5QeXRTYkllU29waXB2ZHNJaFR5dGdxdw==,1620,1.0
OWk1WTdDVWJHdmd3MGFFVlZWa3EwVDRsQ0N1YlNVMjB6UTVBV2stbk82NA==,6892,4.0
OVVSaXU0V2p6dDltc0pmNXNRSGRnbmphVXJvWi1FeVVOV0ZfcWdUZ0loQQ==,20471,5.0
OVVSaXU0V2p6dDltc0pmNXNRSGRnbmphVXJvWi1FeVVOV0ZfcWdUZ0loQQ==,9628,2.0
OVVSaXU0V2p6dDltc0pmNXNRSGRnbmphVXJvWi1FeVVOV0ZfcWdUZ0loQQ==,6614,1.0
aEJfY3pyX1E1VWpWT3lOZHgzNkJLOXY2REhyOGU5MFd0dzQyWDVJbG4waw==,6461,6.0
aEJfY3pyX1E1VWpWT3lOZHgzNkJLOXY2REhyOGU5MFd0dzQyWDVJbG4waw==,3025,1.0
aEJfY3pyX1E1VWpWT3lOZHgzNkJLOXY2REhyOGU5MFd0dzQyWDVJbG4waw==,22595,1.0
c0Z5RFlCdDFMY1E2TE9xSXNfZ2VxTlhSc3ZrUnBkc21VN2NkMGNEbGRnNA==,37252,1.0
QkFlNUd2TjZmMDJIcXNXc2V6ZmdpNThlVkh3YlFjUnZDMHlDMDZ4MU4tOA==,1456,2.0
QkFlNUd2TjZmMDJIcXNXc2V6ZmdpNThlVkh3YlFjUnZDMHlDMDZ4MU4tOA==,3534,2.0
Y2JsZXh5ZkpuWHQzRXItUUhhcUhLUHR5Z3IxSG9kNVRZWkRheVc0bUtGaw==,9068,1.0
WnNKTGp2TlJqN2lwRjByem5RX0dHVEZRakRYazRaWkozX1NmTzFyM0ZXNA==,9035,2.0
WnNKTGp2TlJqN2lwRjByem5RX0dHVEZRakRYazRaWkozX1NmTzFyM0ZXNA==,7890,2.0
WnNKTGp2TlJqN2lwRjByem5RX0dHVEZRakRYazRaWkozX1NmTzFyM0ZXNA==,8582,2.0
WnNKTGp2TlJqN2lwRjByem5RX0dHVEZRakRYazRaWkozX1NmTzFyM0ZXNA==,3159,1.0
dlp1ZGZ4NWVCRzJhQTE2Y3FfNmlMeUZzbGlxX2JtNWg2VjdScjNLWmdwZw==,3334,1.0
dlp1ZGZ4NWVCRzJhQTE2Y3FfNmlMeUZzbGlxX2JtNWg2VjdScjNLWmdwZw==,3186,1.0
SDZHRGM4bk5uMWdOWTI5Z0hwQU9WZ3FDQXVBWGJXT19kMnpqSTE5OFBrcw==,21023,2.0
SDZHRGM4bk5uMWdOWTI5Z0hwQU9WZ3FDQXVBWGJXT19kMnpqSTE5OFBrcw==,689,2.0
RmhSVHc1SThxNGVSNFlsNndtajUyMGZ6VjVQZk9fQmM4MWUteGhhaVdTdw==,20471,4.0
RmhSVHc1SThxNGVSNFlsNndtajUyMGZ6VjVQZk9fQmM4MWUteGhhaVdTdw==,32047,2.0
QVlWWmdmOE5UVElTSGdMYUoxTU5GTml5TjE0WUMtd2xzT0VIZzU4eHVuSQ==,2496,2.0
QVlWWmdmOE5UVElTSGdMYUoxTU5GTml5TjE0WUMtd2xzT0VIZzU4eHVuSQ==,13410,2.0
QVlWWmdmOE5UVElTSGdMYUoxTU5GTml5TjE0WUMtd2xzT0VIZzU4eHVuSQ==,3681,1.0
QVlWWmdmOE5UVElTSGdMYUoxTU5GTml5TjE0WUMtd2xzT0VIZzU4eHVuSQ==,5896,1.0
QVlWWmdmOE5UVElTSGdMYUoxTU5GTml5TjE0WUMtd2xzT0VIZzU4eHVuSQ==,3254,1.0
QVlWWmdmOE5UVElTSGdMYUoxTU5GTml5TjE0WUMtd2xzT0VIZzU4eHVuSQ==,38739,1.0
QVlWWmdmOE5UVElTSGdMYUoxTU5GTml5TjE0WUMtd2xzT0VIZzU4eHVuSQ==,2567,1.0
QVlWWmdmOE5UVElTSGdMYUoxTU5GTml5TjE0WUMtd2xzT0VIZzU4eHVuSQ==,9089,1.0
QVlWWmdmOE5UVElTSGdMYUoxTU5GTml5TjE0WUMtd2xzT0VIZzU4eHVuSQ==,27578,1.0
aDlHVy13QmFFRmpZSmZlQ3h0YS1EeGlfdnlfYUowYk1UWktyRS1HNmZZWQ==,3673,1.0
UDRKdFpzX2dhNEJLVGpudWs1WGNiLWtMYTZuR081dEhKQVBuWl9VU21haw==,10260,2.0
UDRKdFpzX2dhNEJLVGpudWs1WGNiLWtMYTZuR081dEhKQVBuWl9VU21haw==,5260,2.0
UDRKdFpzX2dhNEJLVGpudWs1WGNiLWtMYTZuR081dEhKQVBuWl9VU21haw==,13252,4.0
UDRKdFpzX2dhNEJLVGpudWs1WGNiLWtMYTZuR081dEhKQVBuWl9VU21haw==,7882,2.0
UDRKdFpzX2dhNEJLVGpudWs1WGNiLWtMYTZuR081dEhKQVBuWl9VU21haw==,8802,2.0
NU5lV2IwWWFtSHRPNmdoYS1sZmpxZVUwaVBZX0R0X1pSS3NqTlM0YVJrOA==,9504,1.0
NU5lV2IwWWFtSHRPNmdoYS1sZmpxZVUwaVBZX0R0X1pSS3NqTlM0YVJrOA==,37311,1.0
QWhjWXVuaEplWS1yVUFOWGRLUkNvNEVkRGh1U0p3X0xrLTdqSFN3ZWN6VQ==,36065,1.0
QWhjWXVuaEplWS1yVUFOWGRLUkNvNEVkRGh1U0p3X0xrLTdqSFN3ZWN6VQ==,35930,1.0
QWhjWXVuaEplWS1yVUFOWGRLUkNvNEVkRGh1U0p3X0xrLTdqSFN3ZWN6VQ==,2862,1.0
OEVPcHdHdU4zSEVnbzI1X3I3VGEzOFdSNXhVa0lFZTJsR3FsQWpUc040SQ==,8,2.0
OEVPcHdHdU4zSEVnbzI1X3I3VGEzOFdSNXhVa0lFZTJsR3FsQWpUc040SQ==,20510,2.0
OEVPcHdHdU4zSEVnbzI1X3I3VGEzOFdSNXhVa0lFZTJsR3FsQWpUc040SQ==,9566,2.0
ZHBPUG11MnJQQzJ3UlpnMl9MWEQySEQ2RUVSWmpSdkZ2ZW5WOEZES190MA==,9762,3.0
ZHBPUG11MnJQQzJ3UlpnMl9MWEQySEQ2RUVSWmpSdkZ2ZW5WOEZES190MA==,1407,1.0
WTRMVDRhRF84Y0hOSDVGVWlTQzNrS1lGcUxtbVBneW1ZYkk5NEJoLVlmYw==,2663,2.0
LVBmdXg4cUJWQVN4OVVFNWJwdUY0Rng1NEt2N3g2U25nUVFFaXAyTzIyTQ==,480,1.0
LVBmdXg4cUJWQVN4OVVFNWJwdUY0Rng1NEt2N3g2U25nUVFFaXAyTzIyTQ==,481,1.0
eHdUMUVqcVBBdzdkbXFEclNvM2tFekFRd3gtWmlsWUwteHRjQU85azI4aw==,11842,1.0
eHdUMUVqcVBBdzdkbXFEclNvM2tFekFRd3gtWmlsWUwteHRjQU85azI4aw==,6885,1.0
eHdUMUVqcVBBdzdkbXFEclNvM2tFekFRd3gtWmlsWUwteHRjQU85azI4aw==,1526,1.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,37789,1.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,63,2.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,4095,2.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,8767,2.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,1989,1.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,6861,1.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,7184,1.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,30812,1.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,1621,1.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,22725,1.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,1936,1.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,27510,1.0
UHNUTUZ0cm5Xb09pSUtSZjJWdEllRkR4aVAzWTA1bVozZU9YNUN6TUw5VQ==,37686,1.0
TGdQZGl3cm9GMnpuYTN4QUx1RXpNQUlPaVVLVG5TV3ZGR3VPb1pUcklfbw==,917,2.0
TGdQZGl3cm9GMnpuYTN4QUx1RXpNQUlPaVVLVG5TV3ZGR3VPb1pUcklfbw==,12221,2.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,2325,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,1042,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,12324,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,3385,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,6634,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,26644,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,25598,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,3986,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,36498,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,20915,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,25707,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,692,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,316,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,13122,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,1751,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,3244,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,4275,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,2140,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,36475,1.0
OEhHN1lXMDhXUGhDMFBZNkZ1c0J5V3pvSVVBeG1NYXV4YTY4Z251M1Fhbw==,5089,1.0
M2EzeTV4dHJfQ0R3dUYzNlU4em05ZUZyVTROU3ZRRTdsTHQ1SkpuYWNSdw==,11391,2.0
M2EzeTV4dHJfQ0R3dUYzNlU4em05ZUZyVTROU3ZRRTdsTHQ1SkpuYWNSdw==,21192,2.0
M2EzeTV4dHJfQ0R3dUYzNlU4em05ZUZyVTROU3ZRRTdsTHQ1SkpuYWNSdw==,20382,1.0
M2EzeTV4dHJfQ0R3dUYzNlU4em05ZUZyVTROU3ZRRTdsTHQ1SkpuYWNSdw==,13573,1.0
UkFSaWdfeW1Wd0ZORjg3b3V3MFVmLVpmMGkzUDdpOTRqRlBjcVk1TnMzOA==,26199,2.0
VHhNV29MNDBkYWFESDhSZmV3enNvYVJaUGZTVGkzX3NRRUt6VWtWWURzaw==,32883,2.0
YkM4TEcydS1YTHBJUW5vd210aktDdHJJZVloUmhkU1FyRnhKWHVFQmRwdw==,37315,2.0
YkM4TEcydS1YTHBJUW5vd210aktDdHJJZVloUmhkU1FyRnhKWHVFQmRwdw==,28366,2.0
YkM4TEcydS1YTHBJUW5vd210aktDdHJJZVloUmhkU1FyRnhKWHVFQmRwdw==,2213,2.0
OG81a2dIblFoZzJBOV85eFJ6Z3hhQ0pXZzBTWndnRVAycE4zNnBEQ1dFTQ==,2627,1.0
OG81a2dIblFoZzJBOV85eFJ6Z3hhQ0pXZzBTWndnRVAycE4zNnBEQ1dFTQ==,6675,1.0
OG81a2dIblFoZzJBOV85eFJ6Z3hhQ0pXZzBTWndnRVAycE4zNnBEQ1dFTQ==,2018,1.0
RXFrc0MwSE44NGxOSERsWFhwQzhJRVp5VGctMk5YS2cxVVNGYVgxYnJmdw==,11691,2.0
RXFrc0MwSE44NGxOSERsWFhwQzhJRVp5VGctMk5YS2cxVVNGYVgxYnJmdw==,38479,2.0
RXFrc0MwSE44NGxOSERsWFhwQzhJRVp5VGctMk5YS2cxVVNGYVgxYnJmdw==,17580,2.0
RXFrc0MwSE44NGxOSERsWFhwQzhJRVp5VGctMk5YS2cxVVNGYVgxYnJmdw==,1047,2.0
RXFrc0MwSE44NGxOSERsWFhwQzhJRVp5VGctMk5YS2cxVVNGYVgxYnJmdw==,1039,2.0
RXFrc0MwSE44NGxOSERsWFhwQzhJRVp5VGctMk5YS2cxVVNGYVgxYnJmdw==,26579,2.0
RXFrc0MwSE44NGxOSERsWFhwQzhJRVp5VGctMk5YS2cxVVNGYVgxYnJmdw==,6695,2.0
RXFrc0MwSE44NGxOSERsWFhwQzhJRVp5VGctMk5YS2cxVVNGYVgxYnJmdw==,4193,2.0
RXFrc0MwSE44NGxOSERsWFhwQzhJRVp5VGctMk5YS2cxVVNGYVgxYnJmdw==,1611,2.0
RXFrc0MwSE44NGxOSERsWFhwQzhJRVp5VGctMk5YS2cxVVNGYVgxYnJmdw==,739,2.0
UmhzTHh6N1pseThFd1lQR0VvSzd6d1NEYWpUNWQxZEhMcFVHVEtjdkk0OA==,2816,1.0
UmhzTHh6N1pseThFd1lQR0VvSzd6d1NEYWpUNWQxZEhMcFVHVEtjdkk0OA==,16870,4.0
UmhzTHh6N1pseThFd1lQR0VvSzd6d1NEYWpUNWQxZEhMcFVHVEtjdkk0OA==,24908,1.0
UmhzTHh6N1pseThFd1lQR0VvSzd6d1NEYWpUNWQxZEhMcFVHVEtjdkk0OA==,6705,1.0
UmhzTHh6N1pseThFd1lQR0VvSzd6d1NEYWpUNWQxZEhMcFVHVEtjdkk0OA==,37465,1.0
Y0JnNHc2NXl1ajhXZUd1TE0zaExQYkZFU1FKUjNqbTFJNWhVTGdRNHNkcw==,30707,2.0
Y0JnNHc2NXl1ajhXZUd1TE0zaExQYkZFU1FKUjNqbTFJNWhVTGdRNHNkcw==,17430,1.0
cFJfOEpJWnc1OG03amJMeEczYmg3V3gtZEEwSFdNZjFZN0lxU3A0eV9kcw==,2060,2.0
cFJfOEpJWnc1OG03amJMeEczYmg3V3gtZEEwSFdNZjFZN0lxU3A0eV9kcw==,37290,2.0
cFJfOEpJWnc1OG03amJMeEczYmg3V3gtZEEwSFdNZjFZN0lxU3A0eV9kcw==,11483,2.0
cFJfOEpJWnc1OG03amJMeEczYmg3V3gtZEEwSFdNZjFZN0lxU3A0eV9kcw==,1597,2.0
cFJfOEpJWnc1OG03amJMeEczYmg3V3gtZEEwSFdNZjFZN0lxU3A0eV9kcw==,857,2.0
cFJfOEpJWnc1OG03amJMeEczYmg3V3gtZEEwSFdNZjFZN0lxU3A0eV9kcw==,2816,1.0
cFJfOEpJWnc1OG03amJMeEczYmg3V3gtZEEwSFdNZjFZN0lxU3A0eV9kcw==,37211,2.0
cFJfOEpJWnc1OG03amJMeEczYmg3V3gtZEEwSFdNZjFZN0lxU3A0eV9kcw==,20351,2.0
cFJfOEpJWnc1OG03amJMeEczYmg3V3gtZEEwSFdNZjFZN0lxU3A0eV9kcw==,36073,1.0
cFJfOEpJWnc1OG03amJMeEczYmg3V3gtZEEwSFdNZjFZN0lxU3A0eV9kcw==,17019,1.0
eURRYlpRaGt4cWtRR1F2NWdjbHpTRkMwRUlxR3MxTDExdC1Hb1VLajVHOA==,36054,1.0
eURRYlpRaGt4cWtRR1F2NWdjbHpTRkMwRUlxR3MxTDExdC1Hb1VLajVHOA==,3969,1.0
eURRYlpRaGt4cWtRR1F2NWdjbHpTRkMwRUlxR3MxTDExdC1Hb1VLajVHOA==,1030,1.0
eURRYlpRaGt4cWtRR1F2NWdjbHpTRkMwRUlxR3MxTDExdC1Hb1VLajVHOA==,956,3.0
eURRYlpRaGt4cWtRR1F2NWdjbHpTRkMwRUlxR3MxTDExdC1Hb1VLajVHOA==,1982,1.0
eURRYlpRaGt4cWtRR1F2NWdjbHpTRkMwRUlxR3MxTDExdC1Hb1VLajVHOA==,1975,1.0
eURRYlpRaGt4cWtRR1F2NWdjbHpTRkMwRUlxR3MxTDExdC1Hb1VLajVHOA==,1980,1.0
eURRYlpRaGt4cWtRR1F2NWdjbHpTRkMwRUlxR3MxTDExdC1Hb1VLajVHOA==,1796,1.0
eURRYlpRaGt4cWtRR1F2NWdjbHpTRkMwRUlxR3MxTDExdC1Hb1VLajVHOA==,3992,1.0
dmFDNl9lamZiWFE2T2FTVFpqWmduNDQ4Z2JZdmlyUkpLS2tJMVJJZG40Zw==,26214,2.0
dmFDNl9lamZiWFE2T2FTVFpqWmduNDQ4Z2JZdmlyUkpLS2tJMVJJZG40Zw==,13539,1.0
dmFDNl9lamZiWFE2T2FTVFpqWmduNDQ4Z2JZdmlyUkpLS2tJMVJJZG40Zw==,9523,1.0
dmFDNl9lamZiWFE2T2FTVFpqWmduNDQ4Z2JZdmlyUkpLS2tJMVJJZG40Zw==,37861,2.0
dmFDNl9lamZiWFE2T2FTVFpqWmduNDQ4Z2JZdmlyUkpLS2tJMVJJZG40Zw==,37252,1.0
